Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2011-10-31;78,64;78,64;78,64;78,64;8.506;669.422
2011-10-28;78,33;78,58;78,33;78,58;13.865;1.086.431
2011-10-27;77,67;77,67;77,67;77,67;0;0
2011-10-26;76,85;76,85;76,85;76,85;0;0
2011-10-25;77,90;77,90;77,24;77,24;64;4.986
2011-10-24;77,68;77,85;77,68;77,85;135;10.487
2011-10-21;76,63;77,09;76,63;77,09;5.000;383.150
2011-10-20;76,30;76,30;76,30;76,30;0;0
2011-10-19;77,09;77,09;77,09;77,09;0;0
2011-10-18;76,28;76,28;76,28;76,28;0;0
2011-10-17;76,26;76,26;76,26;76,26;0;0
2011-10-14;75,82;75,82;75,82;75,82;130;0
2011-10-13;75,62;75,62;75,33;75,62;130;9.831
2011-10-12;76,14;76,14;76,14;76,14;148;11.174
2011-10-11;75,89;75,94;75,88;75,94;13.000;986.610
2011-10-10;75,24;75,24;75,24;75,24;0;0
2011-10-07;74,54;74,54;74,54;74,54;0;0
2011-10-06;74,45;74,45;74,45;74,45;0;0
2011-10-05;73,11;73,63;73,11;73,63;200;14.622
2011-10-04;71,40;71,40;71,00;71,04;15.900;1.205.940
2011-10-03;73,68;73,68;73,68;73,68;0;0
2011-09-30;74,17;74,17;74,17;74,17;0;0
2011-09-29;73,80;73,80;73,80;73,80;0;0
2011-09-28;75,13;75,13;74,47;74,47;265;19.909
2011-09-26;73,21;73,21;73,21;73,21;0;0
2011-09-23;72,61;72,61;72,61;72,61;0;0
2011-09-21;75,52;75,52;75,52;75,52;0;0
2011-09-20;77,02;77,02;77,02;77,02;0;0
2011-09-19;75,67;75,67;75,67;75,67;0;0
2011-09-16;75,12;75,66;75,12;75,12;211;26.367
2011-09-15;74,75;74,75;74,70;74,75;5.000;373.610
2011-09-14;74,20;74,20;74,20;74,20;1.000;73.900
2011-09-13;73,63;73,63;73,63;73,63;0;0
2011-09-12;72,81;72,81;72,81;72,81;185;13.420
2011-09-06;70,42;71,03;70,09;71,03;3.296;231.860
2011-09-01;73,41;73,89;73,41;73,89;65;4.772
2011-08-31;72,79;73,46;72,79;73,21;2.241;163.284
2011-08-30;72,41;72,41;72,41;72,41;0;0
2011-08-29;70,90;71,28;70,90;71,28;1.200;84.980
2011-08-26;68,55;69,97;68,55;69,97;2.419;166.311
2011-08-25;70,13;70,13;70,13;70,13;0;0
2011-08-23;68,28;68,28;68,28;68,28;510;34.887
2011-08-22;67,67;67,67;67,67;67,67;0;0
2011-08-17;71,67;71,75;71,67;71,67;4.018;288.131
2011-08-16;71,67;71,67;71,67;71,67;0;0
2011-08-15;71,54;71,54;71,05;71,05;2.289;163.695
2011-08-11;68,95;69,64;68,93;69,64;4.018;277.001
2011-08-10;70,43;70,43;68,51;68,51;1.500;103.699
2011-08-08;71,31;71,36;71,31;71,36;241;17.186
2011-08-05;73,03;73,03;72,30;72,30;1;1.470.693
2011-08-04;76,19;76,19;76,19;76,19;640;48.762
2011-08-02;77,45;77,45;77,28;77,28;1.000;77.450
2011-08-01;78,47;78,47;77,67;77,67;6.857;535.948
2011-07-29;78,04;78,30;77,90;77,90;4.653;364.165
2011-07-28;78,46;79,24;78,46;79,24;1.000;78.460
2011-07-27;79,06;79,06;79,06;79,06;0;0
2011-07-26;80,50;80,50;80,50;80,50;3.900;312.329
2011-07-25;80,07;80,50;80,07;80,50;3.900;312.330
2011-07-22;80,86;80,86;80,56;80,56;2.697;218.049
2011-07-21;80,32;80,66;80,32;80,43;3;3.117.919
2011-07-20;80,84;80,84;80,60;80,60;50;4.042
2011-07-19;80,14;80,14;80,14;80,14;0;0
2011-07-18;79,81;79,81;79,81;79,81;0;0
2011-07-15;80,05;80,05;80,05;80,05;0;0
2011-07-14;80,20;80,20;80,20;80,20;0;0
2011-07-13;81,04;81,04;80,96;80,96;1.130;91.556
2011-07-12;81,14;81,40;81,14;81,40;1.000;81.140
2011-07-11;81,21;81,35;81,21;81,28;130;10.572
2011-07-08;80,93;80,93;80,93;80,93;0;0
2011-07-07;81,15;81,15;81,15;81,15;0;0
2011-07-06;80,40;80,40;80,40;80,40;0;0
2011-07-05;79,67;79,67;79,65;79,65;9;717
2011-07-04;79,42;79,42;79,42;79,42;0;0
2011-07-01;79,09;79,09;79,09;79,09;0;0
2011-06-30;77,90;78,37;77,90;78,37;156;12.226
2011-06-29;78,02;78,14;78,02;78,04;626;48.853
2011-06-28;77,45;77,46;77,45;77,46;1;77
2011-06-27;77,10;77,10;77,10;77,10;0;0
2011-06-24;77,48;77,48;77,37;77,37;77;5.957
2011-06-23;77,11;77,26;77,11;77,26;77;5.949
2011-06-22;77,47;77,47;77,47;77,47;0;0
2011-06-21;76,99;77,52;76,98;77,52;463;35.892
2011-06-20;76,65;76,90;76,59;76,90;237;18.225
2011-06-17;77,02;77,02;76,81;76,81;77;5.914
2011-06-16;77,24;77,44;77,06;77,44;540;41.818
2011-06-15;77,07;77,07;77,07;77,07;0;0
2011-06-14;76,62;76,62;76,62;76,62;0;0
2011-06-13;76,28;76,28;76,28;76,28;0;0
2011-06-10;76,42;76,42;76,26;76,26;25;1.907
2011-06-09;75,65;75,65;75,57;75,57;227;17.154
2011-06-08;75,35;75,80;75,35;75,80;361;27.364
2011-06-07;76,01;76,01;75,80;75,80;152;11.522
2011-06-03;77,88;77,88;77,73;77,73;358;27.827
2011-06-02;78,68;78,68;78,17;78,17;392;30.643
2011-05-31;80,14;80,14;80,14;80,14;0;0
2011-05-30;80,34;80,34;80,27;80,27;9;722
2011-05-27;80,38;80,38;80,38;80,38;0;0
2011-05-26;80,16;80,45;80,16;80,45;161;12.952
2011-05-25;80,31;80,66;80,31;80,53;261;21.018
2011-05-24;80,36;80,36;80,36;80,36;0;0
2011-05-23;81,00;81,00;80,68;80,68;17;1.372
2011-05-20;81,04;81,04;81,04;81,04;0;0
2011-05-19;81,07;81,07;80,74;80,74;84;6.782
2011-05-18;80,37;80,49;80,37;80,49;80;6.439
2011-05-17;80,29;80,29;80,29;80,29;0;0
2011-05-16;81,10;81,10;81,07;81,07;81;6.567
2011-05-13;81,39;81,39;81,39;81,39;0;0
2011-05-12;80,92;80,94;80,92;80,94;24;1.943
2011-05-11;81,20;81,20;81,20;81,20;0;0
2011-05-10;80,73;80,90;80,73;80,90;322;26.050
2011-05-09;80,69;80,77;80,69;80,77;16;1.292
2011-05-05;77,68;77,76;77,68;77,76;311;24.183
2011-05-04;78,28;78,28;77,74;77,74;4;311
2011-05-03;78,90;78,90;78,55;78,55;5;393
2011-05-02;79,58;79,58;78,91;78,91;15;1.184
2011-04-29;78,89;78,89;78,89;78,89;0;0
2011-04-28;78,46;78,80;78,46;78,80;7;552
2011-04-27;78,90;78,90;78,90;78,90;0;0
2011-04-26;79,12;79,23;79,12;79,23;792;62.750
2011-04-21;78,72;78,72;78,72;78,72;0;0
2011-04-20;78,78;78,78;78,78;78,78;0;0
2011-04-19;78,34;78,34;78,34;78,34;0;0
2011-04-18;78,84;78,85;78,25;78,53;2.592;203.550
2011-04-15;78,46;78,46;78,46;78,46;0;0
2011-04-14;77,72;77,76;77,72;77,74;178;13.838
2011-04-13;77,97;78,33;77,97;78,01;627;48.912
2011-04-12;78,20;78,20;77,95;77,95;3;234
2011-04-11;79,13;79,13;79,13;79,13;0;0
2011-04-08;79,41;79,41;79,35;79,35;317;25.154
2011-04-07;79,81;79,81;79,81;79,81;0;0
2011-04-06;79,86;79,86;79,83;79,83;319;25.466
2011-04-05;80,66;80,66;80,61;80,61;80;6.449
2011-04-04;80,56;80,56;80,56;80,56;0;0
2011-04-01;81,00;81,00;81,00;81,00;0;0
2011-03-31;80,24;80,24;80,24;80,24;0;0
2011-03-30;80,87;80,87;80,87;80,87;0;0
2011-03-29;80,19;80,19;80,19;80,19;0;0
2011-03-28;80,11;80,11;80,11;80,11;0;0
2011-03-24;79,07;79,20;79,07;79,08;80;6.326
2011-03-23;78,60;78,60;78,60;78,60;0;0
2011-03-22;78,32;78,32;78,32;78,32;0;0
2011-03-21;78,35;78,56;78,35;78,56;31;2.435
2011-03-18;77,80;77,80;77,80;77,80;0;0
2011-03-17;78,04;78,71;78,04;78,11;227;17.731
2011-03-11;80,34;80,44;80,34;80,44;80;6.435
2011-03-10;80,93;80,93;80,93;80,93;0;0
2011-03-09;81,24;81,24;81,24;81,24;0;0
2011-03-07;81,00;81,00;80,49;80,49;2;161
2011-03-04;81,24;81,24;81,24;81,24;0;0
2011-03-03;81,40;81,59;81,40;81,59;44;3.590
2011-03-01;81,95;81,95;81,95;81,95;0;0
2011-02-28;82,38;82,38;82,38;82,38;0;0
2011-02-25;81,83;82,25;81,83;82,08;819;67.224
2011-02-23;82,56;82,56;82,56;82,56;8;660
2011-02-22;83,55;83,57;83,29;83,29;96;7.996
2011-02-21;83,48;83,48;83,48;83,48;0;0
2011-02-18;84,31;84,31;84,31;84,31;0;0
2011-02-17;84,24;84,30;84,06;84,30;7.000;590.100
2011-02-16;84,78;84,78;84,47;84,47;235;19.850
2011-02-15;84,28;84,35;84,28;84,35;165;13.918
2011-02-14;84,60;84,60;84,60;84,60;0;0
2011-02-11;83,91;83,91;83,91;83,91;0;0
2011-02-10;82,67;83,07;82,67;83,07;600;49.842
2011-02-09;82,56;82,56;82,56;82,56;0;0
2011-02-08;83,11;83,11;82,69;82,73;1.197;99.028
2011-02-04;82,37;82,37;82,37;82,37;0;0
2011-02-03;81,65;81,65;81,65;81,65;250;20.413
2011-02-02;80,97;81,06;80,92;81,06;3.250;263.445
2011-02-01;80,41;80,88;80,41;80,54;3.000;241.620
2011-01-31;80,20;80,20;80,20;80,20;0;0
2011-01-28;80,68;80,68;80,68;80,68;0;0
2011-01-27;80,89;80,89;80,89;80,89;110;8.898
2011-01-26;80,99;81,22;80,99;81,07;1.050;85.124
2011-01-25;80,67;80,67;80,67;80,67;0;0
2011-01-24;80,68;80,68;80,68;80,68;0;0
2011-01-21;81,05;81,05;81,05;81,05;0;0
2011-01-20;81,61;81,61;81,13;81,13;2.309;187.329
2011-01-19;81,62;81,62;81,62;81,62;0;0
2011-01-18;82,76;82,76;82,57;82,57;300;24.771
2011-01-17;82,93;82,93;82,93;82,93;0;0
2011-01-14;82,27;82,61;82,27;82,61;2.300;190.003
2011-01-13;83,62;83,62;82,35;82,35;2.032;167.335
2011-01-12;84,28;84,28;84,28;84,28;0;0
2011-01-11;84,21;84,21;84,21;84,21;0;0
2011-01-10;83,70;83,70;83,70;83,70;2.000;167.400
2011-01-07;83,90;83,99;83,73;83,73;1.678;140.499
2011-01-04;81,38;81,46;81,38;81,38;1.064;86.588
2011-01-03;81,55;81,58;81,51;81,55;2.360;192.458
2010-12-30;81,10;81,10;81,10;81,10;0;0
2010-12-29;82,07;82,07;81,98;81,98;360;29.513
2010-12-28;81,43;82,04;81,43;82,04;2.150;176.386
2010-12-27;81,58;81,58;81,58;81,58;0;0
2010-12-23;82,20;82,20;81,96;82,03;3.000;246.090
2010-12-22;81,90;82,13;81,73;82,13;2.129;174.855
2010-12-21;81,29;81,63;81,29;81,63;2.009;163.995
2010-12-17;79,68;79,68;79,68;79,68;370;29.482
2010-12-16;80,42;80,42;80,42;80,42;0;0
2010-12-15;79,74;79,74;79,74;79,74;0;0
2010-12-14;78,90;79,58;78,90;79,58;1.000;79.580
2010-12-13;79,52;79,52;79,52;79,52;0;0
2010-12-10;79,88;79,88;79,88;79,88;0;0
2010-12-09;79,83;79,83;79,66;79,66;12;956
2010-12-08;79,09;79,09;79,09;79,09;0;0
2010-12-07;78,86;78,86;78,86;78,86;0;0
2010-12-03;78,61;78,61;77,86;77,86;1.000;77.860
2010-12-01;77,68;77,68;77,68;77,68;2.000;155.360
2010-11-30;77,39;77,64;77,38;77,39;1.070;82.807
2010-11-29;76,99;76,99;76,87;76,95;3.000;230.850
2010-11-26;76,90;76,90;76,90;76,90;0;0
2010-11-25;76,77;76,81;76,77;76,81;370;28.420
2010-11-23;75,18;75,18;75,18;75,18;0;0
2010-11-22;74,89;74,89;74,89;74,89;0;0
2010-11-19;74,89;74,89;74,89;74,89;0;0
2010-11-18;75,26;75,26;75,26;75,26;0;0
2010-11-17;74,52;74,61;74,52;74,61;25;1.865
2010-11-15;75,27;75,59;75,27;75,59;330;24.945
2010-11-12;74,90;74,90;74,90;74,90;0;0
2010-11-11;75,52;75,52;75,52;75,52;0;0
2010-11-10;75,36;75,36;75,36;75,36;0;0
2010-11-09;75,26;75,26;75,26;75,26;0;0
2010-11-04;72,99;72,99;72,99;72,99;0;0
2010-11-03;72,78;72,78;72,44;72,44;10;724
2010-11-02;72,54;72,54;72,54;72,54;0;0
2010-11-01;72,92;73,06;72,58;73,06;20;1.461
2010-10-04;96,95;96,95;96,95;96,95;0;0
2010-10-01;97,46;97,46;97,46;97,46;0;0
2010-09-30;98,26;98,26;98,26;98,26;1.000;98.260
2010-09-29;97,83;97,83;97,37;97,66;2;195
2010-09-10;94,48;94,48;94,48;94,48;0;0
2010-09-09;94,62;94,62;94,53;94,53;1;95
2010-08-31;89,75;89,75;89,75;89,75;0;0
2010-08-30;90,22;90,22;90,22;90,22;0;0
2010-08-27;89,48;90,14;89,48;90,14;300;27.042
2010-08-23;91,14;91,14;91,14;91,14;0;0
2010-08-20;91,59;91,59;90,70;90,70;398;36.099
2010-08-19;91,49;91,49;91,49;91,49;0;0
2010-08-16;91,87;91,87;91,87;91,87;0;0
2010-08-13;91,86;91,86;91,86;91,86;0;0
2010-08-12;92,33;92,33;92,33;92,33;0;0
2010-08-11;93,01;93,01;93,01;93,01;0;0
2010-07-30;93,41;93,41;93,41;93,41;5.000;467.050
2010-07-29;93,29;93,29;93,29;93,29;0;0
2010-07-23;93,03;93,03;93,03;93,03;0;0
2010-07-22;93,03;93,03;93,03;93,03;0;0
2010-07-21;92,83;92,83;92,83;92,83;2;186
2010-07-20;90,71;90,71;90,71;90,71;0;0
2010-07-19;90,52;90,52;90,52;90,52;0;0
2010-07-16;91,30;91,30;91,30;91,30;0;0
2010-07-12;91,87;91,87;91,21;91,21;10;912
2010-07-06;86,99;86,99;86,99;86,99;10;870
2010-06-29;90,23;90,23;90,23;90,23;16;1.444
2010-06-08;89,05;89,38;89,05;89,05;130;11.577
2010-06-07;90,47;90,47;90,16;90,16;35;3.156
2010-06-04;91,56;91,56;91,56;91,56;0;0
2010-06-02;91,78;91,78;91,78;91,78;0;0
2010-06-01;92,32;92,32;92,32;92,32;0;0
2010-05-31;93,30;93,30;92,79;92,79;300;27.837
2010-05-28;92,80;92,80;92,80;92,80;0;0
2010-05-27;92,67;92,67;92,67;92,67;0;0
