Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2020-05-15;44,6066;44,6066;44,6066;44,6066;;
2020-05-14;44,415;44,415;44,415;44,415;;
2020-05-13;45,3616;45,3616;45,3616;45,3616;;
2020-05-12;46,2859;46,2859;46,2859;46,2859;;
2020-05-11;46,1481;46,1481;46,1481;46,1481;;
2020-05-07;45,9147;45,9147;45,9147;45,9147;;
2020-05-06;45,4011;45,4011;45,4011;45,4011;;
2020-05-05;45,5741;45,5741;45,5741;45,5741;;
2020-05-04;44,5827;44,5827;44,5827;44,5827;;
2020-04-30;46,1407;46,1407;46,1407;46,1407;;
2020-04-29;47,1685;47,1685;47,1685;47,1685;;
2020-04-28;46,3358;46,3358;46,3358;46,3358;;
2020-04-27;45,552;45,552;45,552;45,552;;
2020-04-24;44,7003;44,7003;44,7003;44,7003;;
2020-04-23;45,1901;45,1901;45,1901;45,1901;;
2020-04-22;44,7814;44,7814;44,7814;44,7814;;
2020-04-21;43,9476;43,9476;43,9476;43,9476;;
2020-04-20;45,5068;45,5068;45,5068;45,5068;;
2020-04-17;45,2106;45,2106;45,2106;45,2106;;
2020-04-16;44,0589;44,0589;44,0589;44,0589;;
2020-04-15;43,8001;43,8001;43,8001;43,8001;;
2020-04-14;45,271;45,271;45,271;45,271;;
2020-04-09;44,988;44,988;44,988;44,988;;
2020-04-08;44,3176;44,3176;44,3176;44,3176;;
2020-04-07;44,3379;44,3379;44,3379;44,3379;;
2020-04-06;43,5675;43,5675;43,5675;43,5675;;
2020-04-03;42,0255;42,0255;42,0255;42,0255;;
2020-04-02;42,4241;42,4241;42,4241;42,4241;;
2020-04-01;42,1875;42,1875;42,1875;42,1875;;
2020-03-31;43,4544;43,4544;43,4544;43,4544;;
2020-03-30;42,7767;42,7767;42,7767;42,7767;;
2020-03-27;42,1907;42,1907;42,1907;42,1907;;
2020-03-26;43,6646;43,6646;43,6646;43,6646;;
2020-03-25;42,5848;42,5848;42,5848;42,5848;;
2020-03-24;41,2822;41,2822;41,2822;41,2822;;
2020-03-23;38,0293;38,0293;38,0293;38,0293;;
2020-03-20;39,7053;39,7053;39,7053;39,7053;;
2020-03-19;39,0473;39,0473;39,0473;39,0473;;
2020-03-18;37,8512;37,8512;37,8512;37,8512;;
2020-03-17;39,4249;39,4249;39,4249;39,4249;;
2020-03-16;38,4757;38,4757;38,4757;38,4757;;
2020-03-13;40,4044;40,4044;40,4044;40,4044;;
2020-03-12;39,828;39,828;39,828;39,828;;
2020-03-11;45,0359;45,0359;45,0359;45,0359;;
2020-03-10;45,383;45,383;45,383;45,383;;
2020-03-09;45,8633;45,8633;45,8633;45,8633;;
2020-03-06;49,618;49,618;49,618;49,618;;
2020-03-05;51,5157;51,5157;51,5157;51,5157;;
2020-03-04;52,2463;52,2463;52,2463;52,2463;;
2020-03-03;51,4868;51,4868;51,4868;51,4868;;
2020-03-02;50,8367;50,8367;50,8367;50,8367;;
2020-02-28;50,7557;50,7557;50,7557;50,7557;;
2020-02-27;52,5946;52,5946;52,5946;52,5946;;
2020-02-26;54,5741;54,5741;54,5741;54,5741;;
2020-02-25;54,5637;54,5637;54,5637;54,5637;;
2020-02-24;55,535;55,535;55,535;55,535;;
2020-02-21;57,705;57,705;57,705;57,705;;
2020-02-20;58,0143;58,0143;58,0143;58,0143;;
2020-02-19;58,4994;58,4994;58,4994;58,4994;;
2020-02-18;58,0158;58,0158;58,0158;58,0158;;
