Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen;https://www.ariva.de/ishares_msci_usa_sri_ucits_etf-fonds/historische_kurse?go=1&boerse_id=12&month=&currency=EUR&clean_split=1&clean_payout=1&clean_bezug=1
2021-02-08;9,294;9,347;9,293;9,332;266.409;2.484.463
2021-02-05;9,297;9,337;9,26;9,295;272.404;2.533.664
2021-02-04;9,186;9,279;9,186;9,267;338.928;3.131.905
2021-02-03;9,228;9,228;9,156;9,181;534.217;4.913.616
2021-02-02;9,082;9,248;9,078;9,248;500.104;4.581.422
2021-02-01;8,927;8,996;8,916;8,995;281.858;2.524.396
2021-01-29;8,933;9,009;8,894;8,916;572.265;5.126.805
2021-01-28;8,896;9,104;8,855;9,09;143.247;1.288.760
2021-01-27;9,10;9,134;9,015;9,028;414.650;3.761.822
2021-01-26;9,167;9,197;9,13;9,146;405.112;3.711.387
2021-01-25;9,139;9,219;9,084;9,132;420.192;3.840.126
2021-01-22;9,133;9,133;9,079;9,125;162.828;1.483.506
2021-01-21;9,227;9,233;9,153;9,17;266.525;2.448.553
2021-01-20;9,097;9,198;9,081;9,186;354.249;3.243.468
2021-01-19;9,134;9,134;9,09;9,104;400.093;3.647.210
2021-01-18;9,068;9,11;9,068;9,105;344.189;3.131.645
2021-01-15;9,074;9,104;9,04;9,08;234.481;2.125.956
2021-01-14;9,159;9,176;9,126;9,126;248.461;2.274.272
2021-01-13;9,12;9,156;9,112;9,142;96.721;883.181
2021-01-12;9,142;9,166;9,116;9,163;341.697;3.126.411
2021-01-11;9,104;9,173;9,096;9,152;685.633;6.254.627
2021-01-08;9,087;9,111;9,05;9,083;136.497;1.238.897
2021-01-07;8,886;9,005;8,868;8,991;258.542;2.307.883
2021-01-06;8,737;8,90;8,694;8,895;394.110;3.463.822
2021-01-05;8,713;8,749;8,68;8,727;318.120;2.774.993
2021-01-04;8,823;8,848;8,70;8,703;244.203;2.150.985
2020-12-30;8,696;8,726;8,69;8,693;90.323;786.055
2020-12-29;8,767;8,777;8,70;8,715;636.036;5.545.987
2020-12-28;8,754;8,786;8,721;8,756;158.355;1.385.940
2020-12-23;8,689;8,725;8,68;8,713;148.655;1.293.181
2020-12-22;8,663;8,701;8,643;8,68;517.519;4.489.298
2020-12-21;8,728;8,728;8,59;8,644;739.668;6.395.346
2020-12-18;8,709;8,748;8,683;8,697;400.869;3.494.477
2020-12-17;8,667;8,703;8,652;8,696;314.181;2.727.293
2020-12-16;8,682;8,70;8,64;8,673;179.707;1.557.672
2020-12-15;8,619;8,672;8,619;8,633;258.468;2.233.837
2020-12-14;8,646;8,71;8,646;8,67;238.921;2.074.490
2020-12-11;8,608;8,629;8,554;8,616;348.931;2.999.398
2020-12-10;8,632;8,656;8,56;8,624;459.745;3.961.333
2020-12-09;8,708;8,743;8,682;8,692;575.937;5.013.611
2020-12-08;8,652;8,704;8,609;8,704;409.384;3.545.910
2020-12-07;8,647;8,657;8,622;8,652;236.600;2.045.943
2020-12-04;8,599;8,642;8,57;8,642;244.224;2.102.108
2020-12-03;8,594;8,611;8,571;8,599;219.772;1.888.255
2020-12-02;8,646;8,665;8,592;8,615;240.954;2.078.191
2020-12-01;8,774;8,812;8,70;8,713;320.502;2.805.881
2020-11-30;8,671;8,728;8,613;8,646;330.461;2.864.130
2020-11-27;8,731;8,771;8,725;8,75;185.069;1.620.903
2020-11-26;8,719;8,752;8,719;8,734;130.512;1.139.903
2020-11-25;8,777;8,784;8,71;8,741;236.281;2.067.469
2020-11-24;8,747;8,786;8,726;8,759;206.319;1.804.092
2020-11-23;8,622;8,695;8,604;8,66;351.026;3.033.137
2020-11-20;8,588;8,637;8,588;8,633;417.358;3.592.946
2020-11-19;8,615;8,643;8,576;8,613;857.535;7.379.838
2020-11-18;8,631;8,692;8,625;8,692;201.450;1.746.000
2020-11-17;8,688;8,688;8,608;8,654;203.349;1.760.496
2020-11-16;8,638;8,72;8,637;8,672;387.222;3.353.536
2020-11-13;8,556;8,585;8,538;8,555;196.492;1.683.186
2020-11-12;8,554;8,589;8,535;8,562;422.993;3.617.478
2020-11-11;8,549;8,643;8,549;8,625;197.694;1.701.546
2020-11-10;8,566;8,599;8,428;8,50;615.927;5.247.717
2020-11-09;8,545;8,905;8,545;8,712;354.228;3.092.004
2020-11-06;8,495;8,52;8,40;8,481;402.840;3.406.488
2020-11-05;8,529;8,568;8,479;8,532;269.414;2.295.688
2020-11-04;8,277;8,536;8,254;8,536;398.921;3.351.607
2020-11-03;8,208;8,346;8,208;8,34;333.477;2.759.674
2020-11-02;8,06;8,231;8,06;8,192;290.116;2.371.172
2020-10-30;7,998;8,084;7,944;8,023;82.581;661.642
2020-10-29;8,081;8,101;7,988;8,101;186.362;1.502.998
2020-10-28;8,192;8,192;8,029;8,057;70.123;568.938
2020-10-27;8,249;8,27;8,221;8,231;218.081;1.795.332
2020-10-26;8,299;8,316;8,194;8,194;299.623;2.474.870
2020-10-23;8,375;8,40;8,331;8,346;171.878;1.438.685
2020-10-22;8,345;8,398;8,314;8,341;123.399;1.031.114
2020-10-21;8,381;8,408;8,319;8,351;206.935;1.728.124
2020-10-20;8,421;8,432;8,385;8,392;148.577;1.248.615
2020-10-19;8,58;8,60;8,476;8,495;177.164;1.512.274
2020-10-16;8,566;8,624;8,541;8,596;192.569;1.652.620
2020-10-15;8,507;8,519;8,433;8,515;259.361;2.199.393
2020-10-14;8,62;8,636;8,564;8,585;226.694;1.947.581
2020-10-13;8,545;8,601;8,521;8,592;376.639;3.225.483
2020-10-12;8,468;8,545;8,468;8,542;132.587;1.127.887
2020-10-09;8,42;8,448;8,41;8,424;179.265;1.510.255
2020-10-08;8,413;8,435;8,384;8,401;80.265;675.374
2020-10-07;8,282;8,354;8,27;8,332;113.557;941.773
2020-10-06;8,298;8,326;8,273;8,306;93.641;776.582
2020-10-05;8,264;8,286;8,22;8,273;154.334;1.271.874
2020-10-02;8,169;8,24;8,136;8,224;273.114;2.228.263
2020-10-01;8,30;8,315;8,248;8,275;83.101;688.684
2020-09-30;8,091;8,285;8,091;8,257;105.525;860.947
2020-09-29;8,20;8,20;8,158;8,158;478.956;3.923.124
2020-09-28;8,156;8,238;8,156;8,231;168.635;1.382.541
2020-09-25;7,98;8,063;7,921;8,063;102.082;817.042
2020-09-24;7,941;7,982;7,888;7,982;130.248;1.035.786
2020-09-23;8,129;8,155;8,077;8,077;96.630;783.819
2020-09-22;8,014;8,067;8,011;8,03;176.948;1.422.247
2020-09-21;8,062;8,062;7,916;7,945;228.679;1.826.883
2020-09-18;8,117;8,185;8,106;8,109;69.576;567.306
2020-09-17;8,14;8,202;8,089;8,175;120.345;978.665
2020-09-16;8,269;8,291;8,244;8,286;113.187;935.130
2020-09-15;8,179;8,261;8,169;8,259;152.808;1.254.739
2020-09-14;8,111;8,163;8,078;8,16;339.194;2.757.645
2020-09-11;8,06;8,071;8,019;8,049;103.743;835.049
2020-09-10;8,111;8,137;8,063;8,103;143.686;1.163.354
2020-09-09;7,965;8,102;7,965;8,095;252.602;2.029.120
2020-09-08;8,22;8,22;7,968;8,003;282.271;2.262.059
2020-09-07;8,097;8,196;8,097;8,19;167.970;1.367.484
2020-09-04;8,189;8,319;8,03;8,08;258.843;2.128.953
2020-09-03;8,569;8,569;8,264;8,308;226.606;1.919.523
2020-09-02;8,433;8,483;8,433;8,457;345.319;2.922.601
2020-09-01;8,35;8,375;8,271;8,327;550.501;4.587.015
2020-08-31;8,351;8,372;8,269;8,274;183.063;1.527.297
2020-08-28;8,345;8,346;8,275;8,299;78.588;653.989
2020-08-27;8,28;8,38;8,274;8,37;102.637;851.162
2020-08-26;8,214;8,277;8,208;8,271;96.231;792.200
2020-08-25;8,22;8,224;8,157;8,166;287.957;2.358.762
2020-08-24;8,154;8,16;8,115;8,147;30.383;247.587
2020-08-21;8,044;8,131;8,044;8,111;65.541;529.564
2020-08-20;7,989;8,052;7,987;8,052;33.805;270.705
2020-08-19;8,02;8,046;7,994;8,046;34.811;279.134
2020-08-18;8,02;8,075;7,985;8,031;50.418;404.565
2020-08-17;7,961;8,037;7,961;8,026;130.838;1.044.212
2020-08-14;8,009;8,009;7,955;7,989;120.008;958.516
2020-08-13;7,964;7,996;7,943;7,996;63.597;506.354
2020-08-12;7,976;7,989;7,928;7,989;37.484;298.715
2020-08-11;7,961;7,987;7,929;7,97;45.304;360.866
2020-08-10;7,936;7,956;7,892;7,936;46.215;367.003
2020-08-07;7,849;7,914;7,83;7,914;82.318;649.575
2020-08-06;7,821;7,851;7,791;7,825;87.469;684.834
2020-08-05;7,831;7,858;7,81;7,826;89.642;703.111
2020-08-04;7,823;7,829;7,771;7,828;122.760;958.655
2020-08-03;7,74;7,846;7,73;7,831;54.634;425.727
2020-07-31;7,631;7,70;7,63;7,665;159.876;1.227.030
2020-07-30;7,751;7,758;7,656;7,717;115.196;887.477
2020-07-29;7,716;7,775;7,697;7,775;95.641;738.075
2020-07-28;7,764;7,782;7,716;7,776;102.134;792.200
2020-07-27;7,722;7,74;7,672;7,70;103.236;795.421
2020-07-24;7,769;7,818;7,744;7,771;51.457;400.169
2020-07-23;7,924;7,95;7,893;7,91;79.786;633.077
2020-07-22;7,878;7,885;7,823;7,88;260.105;2.047.085
2020-07-21;7,952;7,987;7,924;7,946;149.770;1.192.058
2020-07-20;7,806;7,893;7,799;7,865;111.557;875.750
2020-07-17;7,851;7,857;7,825;7,85;30.392;238.670
2020-07-16;7,813;7,836;7,798;7,819;112.056;875.823
2020-07-15;7,859;7,893;7,808;7,85;145.984;1.148.110
2020-07-14;7,753;7,76;7,639;7,74;423.327;3.261.627
2020-07-13;7,872;7,914;7,836;7,914;62.567;492.704
2020-07-10;7,696;7,748;7,696;7,747;115.774;893.260
2020-07-09;7,731;7,775;7,675;7,678;128.822;999.120
2020-07-08;7,745;7,771;7,702;7,702;168.313;1.303.943
2020-07-07;7,768;7,815;7,737;7,799;185.043;1.434.180
2020-07-06;7,799;7,826;7,761;7,801;551.642;4.290.379
2020-07-03;7,761;7,761;7,68;7,707;39.139;302.923
2020-07-02;7,67;7,784;7,663;7,75;127.146;982.738
2020-07-01;7,681;7,683;7,589;7,63;258.071;1.972.700
2020-06-30;7,489;7,576;7,473;7,556;143.349;1.079.643
2020-06-29;7,39;7,467;7,377;7,467;72.848;540.463
2020-06-26;7,539;7,555;7,431;7,431;224.463;1.681.104
2020-06-25;7,411;7,47;7,378;7,46;149.598;1.114.770
2020-06-24;7,561;7,623;7,438;7,438;206.186;1.558.591
2020-06-23;7,608;7,66;7,588;7,635;392.619;2.988.745
2020-06-22;7,599;7,614;7,544;7,569;52.286;396.961
2020-06-19;7,64;7,706;7,64;7,688;74.779;574.022
2020-06-18;7,60;7,629;7,547;7,622;207.839;1.581.135
2020-06-17;7,602;7,679;7,597;7,637;164.148;1.253.618
